Time_Step,Adj Close,Close,High,Low,Open,Volume,Day_of_Week,Month,MA_30,Target_Close,Price_Movement
1600,12.84866714477539,12.84866714477539,13.595999717712402,12.785332679748535,13.273332595825195,280278000.0,2,5,15.694689019521077,13.03266716003418,0.18400001525878906
1601,13.03266716003418,13.03266716003418,13.29800033569336,12.414667129516602,12.956000328063965,398206500.0,3,5,15.54266684850057,12.708666801452637,-0.32400035858154297
1602,12.708666801452637,12.708666801452637,13.331999778747559,12.583333015441895,13.321999549865723,212049000.0,4,5,15.391489092508952,12.708666801452637,0.0
1603,12.708666801452637,12.708666801452637,13.331999778747559,12.583333015441895,13.321999549865723,212049000.0,5,5,15.264822419484457,12.708666801452637,0.0
1604,12.708666801452637,12.708666801452637,13.331999778747559,12.583333015441895,13.321999549865723,212049000.0,6,5,15.165911324818929,12.708666801452637,0.0
1605,12.708666801452637,12.708666801452637,13.331999778747559,12.583333015441895,13.321999549865723,212049000.0,0,5,15.067000230153402,12.579999923706055,-0.12866687774658203
1606,12.579999923706055,12.579999923706055,13.0,12.523332595825195,12.74666690826416,154693500.0,1,5,14.963800239562989,12.657333374023438,0.07733345031738281
1607,12.657333374023438,12.657333374023438,12.826000213623047,12.336000442504883,12.473333358764648,179529000.0,2,5,14.849111366271973,12.54800033569336,-0.10933303833007812
1608,12.54800033569336,12.54800033569336,12.817333221435547,12.468000411987305,12.583333015441895,118897500.0,3,5,14.736955801645914,12.343999862670898,-0.20400047302246094
1609,12.343999862670898,12.343999862670898,12.661333084106445,12.273332595825195,12.34000015258789,156100500.0,4,5,14.628400230407715,12.343999862670898,0.0
1610,12.343999862670898,12.343999862670898,12.661333084106445,12.273332595825195,12.34000015258789,156100500.0,5,6,14.497422472635906,12.343999862670898,0.0
1611,12.343999862670898,12.343999862670898,12.661333084106445,12.273332595825195,12.34000015258789,156100500.0,6,6,14.342155774434408,11.9313325881958,-0.41266727447509766
1612,11.9313325881958,11.9313325881958,12.445332527160645,11.799332618713379,12.36733341217041,195966000.0,0,6,14.173133500417073,12.90666675567627,0.9753341674804688
1613,12.90666675567627,12.90666675567627,12.932000160217285,11.973999977111816,12.073332786560059,207112500.0,1,6,14.036622365315756,13.105999946594238,0.19933319091796875
1614,13.105999946594238,13.105999946594238,13.41866683959961,12.789999961853027,13.245332717895508,202662000.0,2,6,13.906066799163819,13.729999542236328,0.6239995956420898
1615,13.729999542236328,13.729999542236328,14.066666603088379,13.453332901000977,13.629332542419434,303633000.0,3,6,13.814711221059163,13.633333206176758,-0.09666633605957031
1616,13.633333206176758,13.633333206176758,14.055999755859375,13.566666603088379,13.666666984558105,240052500.0,4,6,13.725066788991292,13.633333206176758,0.0
1617,13.633333206176758,13.633333206176758,14.055999755859375,13.566666603088379,13.666666984558105,240052500.0,5,6,13.641777896881104,13.633333206176758,0.0
1618,13.633333206176758,13.633333206176758,14.055999755859375,13.566666603088379,13.666666984558105,240052500.0,6,6,13.563955656687419,14.192000389099121,0.5586671829223633
1619,14.192000389099121,14.192000389099121,14.462667465209961,13.934000015258789,14.016667366027832,158775000.0,0,6,13.504755655924479,14.473333358764648,0.28133296966552734
1620,14.473333358764648,14.473333358764648,14.726667404174805,14.233332633972168,14.609333038330078,174802500.0,1,6,13.454933420817058,13.950667381286621,-0.5226659774780273
1621,13.950667381286621,13.950667381286621,14.892000198364258,13.933333396911621,14.863332748413086,227962500.0,2,6,13.415489006042481,14.260666847229004,0.3099994659423828
1622,14.260666847229004,14.260666847229004,14.326666831970215,13.833999633789062,14.025333404541016,122524500.0,3,6,13.37460012435913,14.32800006866455,0.06733322143554688
1623,14.32800006866455,14.32800006866455,14.44333267211914,14.026666641235352,14.083333015441895,111501000.0,4,6,13.336755688985189,14.32800006866455,0.0
1624,14.32800006866455,14.32800006866455,14.44333267211914,14.026666641235352,14.083333015441895,111501000.0,5,6,13.306955687204997,14.32800006866455,0.0
1625,14.32800006866455,14.32800006866455,14.44333267211914,14.026666641235352,14.083333015441895,111501000.0,6,6,13.315600109100341,15.001999855041504,0.6739997863769531
1626,15.001999855041504,15.001999855041504,15.133333206176758,14.284667015075684,14.36533260345459,184752000.0,0,6,13.346711190541585,14.982666969299316,-0.0193328857421875
1627,14.982666969299316,14.982666969299316,15.649333000183105,14.837332725524902,15.248000144958496,190737000.0,1,6,13.377177842458089,15.095333099365234,0.11266613006591797
1628,15.095333099365234,15.095333099365234,15.184666633605957,14.737333297729492,15.007332801818848,98626500.0,2,6,13.424000040690105,14.641332626342773,-0.45400047302246094
1629,14.641332626342773,14.641332626342773,15.126667022705078,14.423333168029785,14.866666793823242,177952500.0,3,6,13.456311130523682,14.790666580200195,0.14933395385742188
1630,14.790666580200195,14.790666580200195,14.812000274658203,14.366666793823242,14.414667129516602,123031500.0,4,6,13.521044445037841,14.790666580200195,0.0
1631,14.790666580200195,14.790666580200195,14.812000274658203,14.366666793823242,14.414667129516602,123031500.0,5,6,13.579644425710041,14.790666580200195,0.0
1632,14.790666580200195,14.790666580200195,14.812000274658203,14.366666793823242,14.414667129516602,123031500.0,6,6,13.649044418334961,14.909333229064941,0.1186666488647461
1633,14.909333229064941,14.909333229064941,15.057332992553711,14.73466682434082,14.88266658782959,86262000.0,0,6,13.722399965922039,14.650667190551758,-0.2586660385131836
1634,14.650667190551758,14.650667190551758,15.022666931152344,14.63266658782959,14.959333419799805,92731500.0,1,6,13.787133312225341,14.618000030517578,-0.03266716003417969
1635,14.618000030517578,14.618000030517578,15.148667335510254,14.539999961853027,14.687333106994629,127608000.0,2,6,13.850777753194173,14.855999946594238,0.23799991607666016
1636,14.855999946594238,14.855999946594238,14.859999656677246,14.489999771118164,14.630000114440918,95095500.0,3,6,13.926644420623779,14.897333145141602,0.04133319854736328
1637,14.897333145141602,14.897333145141602,15.011333465576172,14.720000267028809,14.732666969299316,102771000.0,4,6,14.001311079661052,14.897333145141602,0.0
1638,14.897333145141602,14.897333145141602,15.011333465576172,14.720000267028809,14.732666969299316,102771000.0,5,6,14.079622173309327,14.897333145141602,0.0
1639,14.897333145141602,14.897333145141602,15.011333465576172,14.720000267028809,14.732666969299316,102771000.0,6,6,14.164733282725017,15.14466667175293,0.24733352661132812
1640,15.14466667175293,15.14466667175293,15.539999961853027,15.085332870483398,15.347332954406738,123201000.0,0,7,14.258088843027751,14.970000267028809,-0.1746664047241211
1641,14.970000267028809,14.970000267028809,15.276666641235352,14.814666748046875,15.259332656860352,138885000.0,1,7,14.34562218983968,15.65999984741211,0.6899995803833008
1642,15.65999984741211,15.65999984741211,16.10466766357422,15.633999824523926,15.959333419799805,213016500.0,2,7,14.469911098480225,15.65999984741211,0.0
1643,15.65999984741211,15.65999984741211,16.10466766357422,15.633999824523926,15.959333419799805,213016500.0,3,7,14.561688868204753,15.539999961853027,-0.11999988555908203
1644,15.539999961853027,15.539999961853027,15.696666717529297,15.386667251586914,15.637999534606934,105985500.0,4,7,14.642822202046712,15.539999961853027,0.0
1645,15.539999961853027,15.539999961853027,15.696666717529297,15.386667251586914,15.637999534606934,105985500.0,5,7,14.703155549367269,15.539999961853027,0.0
1646,15.539999961853027,15.539999961853027,15.696666717529297,15.386667251586914,15.637999534606934,105985500.0,6,7,14.766711107889812,15.355999946594238,-0.18400001525878906
1647,15.355999946594238,15.355999946594238,15.483332633972168,15.244000434875488,15.416000366210938,88207500.0,0,7,14.824133332570394,15.337332725524902,-0.018667221069335938
1648,15.337332725524902,15.337332725524902,15.399999618530273,15.152000427246094,15.264666557312012,92862000.0,1,7,14.880933316548665,15.928000450134277,0.590667724609375
1649,15.928000450134277,15.928000450134277,15.929332733154297,15.542667388916016,15.609999656677246,137185500.0,2,7,14.938799985249837,15.90666675567627,-0.021333694458007812
1650,15.90666675567627,15.90666675567627,16.100000381469727,15.720000267028809,15.87600040435791,112716000.0,3,7,14.986577765146892,16.338666915893555,0.43200016021728516
1651,16.338666915893555,16.338666915893555,16.358667373657227,15.980667114257812,15.983332633972168,138007500.0,4,7,15.06617774963379,16.338666915893555,0.0
1652,16.338666915893555,16.338666915893555,16.358667373657227,15.980667114257812,15.983332633972168,138007500.0,5,7,15.135444418589275,16.338666915893555,0.0
1653,16.338666915893555,16.338666915893555,16.358667373657227,15.980667114257812,15.983332633972168,138007500.0,6,7,15.20246664683024,16.899999618530273,0.5613327026367188
1654,16.899999618530273,16.899999618530273,16.961332321166992,16.323999404907227,16.53333282470703,165001500.0,0,7,15.288199965159098,16.825332641601562,-0.07466697692871094
1655,16.825332641601562,16.825332641601562,16.902000427246094,16.528667449951172,16.6200008392334,122235000.0,1,7,15.371444384256998,16.99066734313965,0.16533470153808594
1656,16.99066734313965,16.99066734313965,17.220666885375977,16.889999389648438,17.044666290283203,146470500.0,2,7,15.437733300526936,16.902666091918945,-0.08800125122070312
1657,16.902666091918945,16.902666091918945,17.049999237060547,16.792667388916016,17.003332138061523,71379000.0,3,7,15.501733271280925,17.211999893188477,0.30933380126953125
1658,17.211999893188477,17.211999893188477,17.33066749572754,16.974666595458984,17.04599952697754,105726000.0,4,7,15.572288831075033,17.211999893188477,0.0
1659,17.211999893188477,17.211999893188477,17.33066749572754,16.974666595458984,17.04599952697754,105726000.0,5,7,15.657977739969889,17.211999893188477,0.0
1660,17.211999893188477,17.211999893188477,17.33066749572754,16.974666595458984,17.04599952697754,105726000.0,6,7,15.738688850402832,17.045333862304688,-0.16666603088378906
1661,17.045333862304688,17.045333862304688,17.476667404174805,16.945999145507812,17.25,102636000.0,0,7,15.813844426472981,17.344667434692383,0.2993335723876953
1662,17.344667434692383,17.344667434692383,17.365333557128906,16.96666717529297,17.11400032043457,75346500.0,1,7,15.898977788289388,17.658666610717773,0.3139991760253906
1663,17.658666610717773,17.658666610717773,17.738000869750977,17.21066665649414,17.277999877929688,166092000.0,2,7,15.990622234344482,15.254667282104492,-2.4039993286132812
1664,15.254667282104492,15.254667282104492,15.633333206176758,15.036666870117188,15.566666603088379,336274500.0,3,7,16.010755570729575,15.202667236328125,-0.05200004577636719
1665,15.202667236328125,15.202667236328125,15.350666999816895,14.816666603088379,15.128000259399414,150415500.0,4,7,16.030244477589925,15.202667236328125,0.0
1666,15.202667236328125,15.202667236328125,15.350666999816895,14.816666603088379,15.128000259399414,150415500.0,5,7,16.04180005391439,15.202667236328125,0.0
1667,15.202667236328125,15.202667236328125,15.350666999816895,14.816666603088379,15.128000259399414,150415500.0,6,7,16.05197785695394,15.718000411987305,0.5153331756591797
1668,15.718000411987305,15.718000411987305,15.72933292388916,15.0686674118042,15.13933277130127,139099500.0,0,7,16.07933343251546,16.150667190551758,0.4326667785644531
1669,16.150667190551758,16.150667190551758,16.224000930786133,15.478667259216309,15.526666641235352,121635000.0,1,7,16.121111234029133,16.107332229614258,-0.0433349609375
1670,16.107332229614258,16.107332229614258,16.44533348083496,15.776666641235352,16.200000762939453,137673000.0,2,7,16.153200085957845,15.59000015258789,-0.5173320770263672
1671,15.59000015258789,15.59000015258789,16.30066680908203,15.451333045959473,16.176666259765625,123892500.0,3,8,16.173866748809814,15.62266731262207,0.03266716003417969
1672,15.62266731262207,15.62266731262207,15.751333236694336,15.281999588012695,15.423333168029785,92047500.0,4,8,16.17262233098348,15.62266731262207,0.0
1673,15.62266731262207,15.62266731262207,15.751333236694336,15.281999588012695,15.423333168029785,92047500.0,5,8,16.171377913157144,15.62266731262207,0.0
1674,15.62266731262207,15.62266731262207,15.751333236694336,15.281999588012695,15.423333168029785,92047500.0,6,8,16.174133491516113,15.221332550048828,-0.4013347625732422
1675,15.221332550048828,15.221332550048828,15.424667358398438,15.052000045776367,15.30666732788086,105424500.0,0,8,16.16351124445597,15.383333206176758,0.1620006561279297
1676,15.383333206176758,15.383333206176758,15.5,15.050000190734863,15.458666801452637,83463000.0,1,8,16.158289019266764,15.561332702636719,0.17799949645996094
1677,15.561332702636719,15.561332702636719,15.571332931518555,15.053333282470703,15.100000381469727,71647500.0,2,8,16.16513344446818,15.886667251586914,0.3253345489501953
1678,15.886667251586914,15.886667251586914,15.986666679382324,15.510000228881836,15.630000114440918,79114500.0,3,8,16.183444595336915,15.667332649230957,-0.21933460235595703
1679,15.667332649230957,15.667332649230957,15.93066692352295,15.587332725524902,15.736666679382324,58473000.0,4,8,16.174755668640138,15.667332649230957,0.0
1680,15.667332649230957,15.667332649230957,15.93066692352295,15.587332725524902,15.736666679382324,58473000.0,5,8,16.16677786509196,15.667332649230957,0.0
1681,15.667332649230957,15.667332649230957,15.93066692352295,15.587332725524902,15.736666679382324,58473000.0,6,8,16.144400056203207,15.267333030700684,-0.39999961853027344
1682,15.267333030700684,15.267333030700684,15.718000411987305,15.25,15.53266716003418,69958500.0,0,8,16.10868892669678,15.666666984558105,0.3993339538574219
1683,15.666666984558105,15.666666984558105,15.733332633972168,15.170000076293945,15.253999710083008,72721500.0,1,8,16.086288928985596,14.641332626342773,-1.025334358215332
1684,14.641332626342773,14.641332626342773,15.433333396911621,14.446000099182129,15.413999557495117,143439000.0,2,8,16.011000029246013,14.37600040435791,-0.2653322219848633
1685,14.37600040435791,14.37600040435791,14.77066707611084,14.103333473205566,14.723999977111816,122394000.0,3,8,15.92935562133789,14.662667274475098,0.2866668701171875
1686,14.662667274475098,14.662667274475098,14.815999984741211,14.40133285522461,14.444000244140625,76477500.0,4,8,15.851755619049072,14.662667274475098,0.0
1687,14.662667274475098,14.662667274475098,14.815999984741211,14.40133285522461,14.444000244140625,76477500.0,5,8,15.777088991800944,14.662667274475098,0.0
1688,14.662667274475098,14.662667274475098,14.815999984741211,14.40133285522461,14.444000244140625,76477500.0,6,8,15.69211123784383,15.121999740600586,0.4593324661254883
1689,15.121999740600586,15.121999740600586,15.188667297363281,14.779999732971191,14.947333335876465,79644000.0,0,8,15.622444566090902,15.057332992553711,-0.064666748046875
1690,15.057332992553711,15.057332992553711,15.272666931152344,14.969332695007324,15.174667358398438,61878000.0,1,8,15.550622336069743,14.722000122070312,-0.33533287048339844
1691,14.722000122070312,14.722000122070312,14.881333351135254,14.506667137145996,14.800666809082031,116914500.0,2,8,15.47317787806193,14.8100004196167,0.08800029754638672
1692,14.8100004196167,14.8100004196167,15.026666641235352,14.54800033569336,14.853333473205566,98385000.0,3,8,15.388688977559408,14.09333324432373,-0.7166671752929688
1693,14.09333324432373,14.09333324432373,14.744667053222656,14.066666603088379,14.664667129516602,128079000.0,4,8,15.26984453201294,14.09333324432373,0.0
1694,14.09333324432373,14.09333324432373,14.744667053222656,14.066666603088379,14.664667129516602,128079000.0,5,8,15.231133397420248,14.09333324432373,0.0
1695,14.09333324432373,14.09333324432373,14.744667053222656,14.066666603088379,14.664667129516602,128079000.0,6,8,15.194155597686768,14.333333015441895,0.23999977111816406
1696,14.333333015441895,14.333333015441895,14.334667205810547,14.102666854858398,14.239999771118164,75778500.0,0,8,15.165177790323893,14.272000312805176,-0.06133270263671875
1697,14.272000312805176,14.272000312805176,14.58666706085205,14.135333061218262,14.38266658782959,81243000.0,1,8,15.134155559539796,14.37266731262207,0.10066699981689453
1698,14.37266731262207,14.37266731262207,14.483332633972168,14.154000282287598,14.246000289916992,48382500.0,2,8,15.089311122894287,14.780667304992676,0.40799999237060547
1699,14.780667304992676,14.780667304992676,14.893333435058594,14.533332824707031,14.600000381469727,77692500.0,3,8,15.043644460042318,15.040666580200195,0.25999927520751953
1700,15.040666580200195,15.040666580200195,15.496000289916992,14.947333335876465,15.276666641235352,139809000.0,4,8,15.008088938395183,15.040666580200195,0.0
1701,15.040666580200195,15.040666580200195,15.496000289916992,14.947333335876465,15.276666641235352,139809000.0,5,8,14.989777819315593,15.040666580200195,0.0
1702,15.040666580200195,15.040666580200195,15.496000289916992,14.947333335876465,15.276666641235352,139809000.0,6,9,14.97037779490153,15.040666580200195,0.0
1703,15.040666580200195,15.040666580200195,15.496000289916992,14.947333335876465,15.276666641235352,139809000.0,0,9,14.950977770487468,15.000666618347168,-0.039999961853027344
1704,15.000666618347168,15.000666618347168,15.263333320617676,14.87733268737793,14.938667297363281,80311500.0,1,9,14.930244414011637,14.711999893188477,-0.2886667251586914
1705,14.711999893188477,14.711999893188477,15.230667114257812,14.61400032043457,15.12600040435791,86415000.0,2,9,14.913266658782959,15.305333137512207,0.5933332443237305
1706,15.305333137512207,15.305333137512207,15.319999694824219,14.723333358764648,14.833333015441895,110929500.0,3,9,14.91066665649414,15.16333293914795,-0.1420001983642578
1707,15.16333293914795,15.16333293914795,15.309332847595215,15.011333465576172,15.146666526794434,62841000.0,4,9,14.897399997711181,15.16333293914795,0.0
1708,15.16333293914795,15.16333293914795,15.309332847595215,15.011333465576172,15.146666526794434,62841000.0,5,9,14.873288853963215,15.16333293914795,0.0
1709,15.16333293914795,15.16333293914795,15.309332847595215,15.011333465576172,15.146666526794434,62841000.0,6,9,14.856488863627115,15.452667236328125,0.2893342971801758
1710,15.452667236328125,15.452667236328125,15.583999633789062,15.281999588012695,15.333333015441895,72040500.0,0,9,14.849333349863688,15.702667236328125,0.25
1711,15.702667236328125,15.702667236328125,15.702667236328125,15.262666702270508,15.386667251586914,73255500.0,1,9,14.850511169433593,16.47333335876465,0.7706661224365234
1712,16.47333335876465,16.47333335876465,16.544666290283203,15.733332633972168,15.825332641601562,150642000.0,2,9,14.89071118036906,16.391332626342773,-0.082000732421875
1713,16.391332626342773,16.391332626342773,16.899999618530273,16.293333053588867,16.51333236694336,128718000.0,3,9,14.914866701761882,16.34666633605957,-0.044666290283203125
1714,16.34666633605957,16.34666633605957,16.56333351135254,16.32466697692871,16.464000701904297,79696500.0,4,9,14.971711158752441,16.34666633605957,0.0
1715,16.34666633605957,16.34666633605957,16.56333351135254,16.32466697692871,16.464000701904297,79696500.0,5,9,15.037400023142498,16.34666633605957,0.0
1716,16.34666633605957,16.34666633605957,16.56333351135254,16.32466697692871,16.464000701904297,79696500.0,6,9,15.093533325195313,16.187332153320312,-0.1593341827392578
1717,16.187332153320312,16.187332153320312,16.495332717895508,16.077999114990234,16.399999618530273,70921500.0,0,9,15.144355487823486,16.319332122802734,0.13199996948242188
1718,16.319332122802734,16.319332122802734,16.373332977294922,16.024667739868164,16.1646671295166,57981000.0,1,9,15.199577649434408,16.232667922973633,-0.08666419982910156
1719,16.232667922973633,16.232667922973633,16.544666290283203,16.158000946044922,16.333332061767578,62553000.0,2,9,15.236599922180176,16.440000534057617,0.20733261108398438
1720,16.440000534057617,16.440000534057617,16.529333114624023,16.32266616821289,16.399999618530273,71937000.0,3,9,15.282688840230305,16.041332244873047,-0.3986682891845703
1721,16.041332244873047,16.041332244873047,16.463333129882812,15.87733268737793,16.432666778564453,95295000.0,4,9,15.326666577657063,16.041332244873047,0.0
1722,16.041332244873047,16.041332244873047,16.463333129882812,15.87733268737793,16.432666778564453,95295000.0,5,9,15.367710971832276,16.041332244873047,0.0
1723,16.041332244873047,16.041332244873047,16.463333129882812,15.87733268737793,16.432666778564453,95295000.0,6,9,15.432644271850586,16.082000732421875,0.040668487548828125
1724,16.082000732421875,16.082000732421875,16.345333099365234,15.947999954223633,16.0,65103000.0,0,9,15.498933188120525,14.880666732788086,-1.201333999633789
1725,14.880666732788086,14.880666732788086,16.132667541503906,14.840666770935059,16.101333618164062,193372500.0,1,9,15.525177637736002,15.24666690826416,0.3660001754760742
1726,15.24666690826416,15.24666690826416,15.26533317565918,14.557332992553711,14.970666885375977,141406500.0,2,9,15.555622100830078,16.17066764831543,0.9240007400512695
1727,16.17066764831543,16.17066764831543,16.220666885375977,15.15999984741211,15.37733268737793,178267500.0,3,9,15.618911012013752,16.142000198364258,-0.028667449951171875
1728,16.142000198364258,16.142000198364258,16.58066749572754,15.915332794189453,16.14666748046875,166746000.0,4,9,15.677888774871827,16.142000198364258,0.0
1729,16.142000198364258,16.142000198364258,16.58066749572754,15.915332794189453,16.14666748046875,166746000.0,5,9,15.723266537984212,16.142000198364258,0.0
1730,16.142000198364258,16.142000198364258,16.58066749572754,15.915332794189453,16.14666748046875,166746000.0,6,9,15.759977658589682,16.058000564575195,-0.0839996337890625
1731,16.058000564575195,16.058000564575195,16.26533317565918,15.740667343139648,16.200000762939453,88197000.0,0,9,15.79388879140218,16.312667846679688,0.2546672821044922
1732,16.312667846679688,16.312667846679688,16.39666748046875,15.942000389099121,16.100000381469727,92439000.0,1,10,15.836288833618164,16.208667755126953,-0.10400009155273438
1733,16.208667755126953,16.208667755126953,16.309999465942383,15.961999893188477,16.21933364868164,84471000.0,2,10,15.875222206115723,15.535332679748535,-0.673335075378418
1734,15.535332679748535,15.535332679748535,15.631999969482422,14.95199966430664,15.457332611083984,226267500.0,3,10,15.893044408162435,15.428667068481445,-0.10666561126708984
1735,15.428667068481445,15.428667068481445,15.652000427246094,15.204667091369629,15.440667152404785,119925000.0,4,10,15.916933314005535,15.428667068481445,0.0
1736,15.428667068481445,15.428667068481445,15.652000427246094,15.204667091369629,15.440667152404785,119925000.0,5,10,15.921044445037841,15.428667068481445,0.0
1737,15.428667068481445,15.428667068481445,15.652000427246094,15.204667091369629,15.440667152404785,119925000.0,6,10,15.929888916015624,15.847999572753906,0.41933250427246094
1738,15.847999572753906,15.847999572753906,15.904000282287598,15.236666679382324,15.319999694824219,120963000.0,0,10,15.952711137135823,16.003332138061523,0.1553325653076172
1739,16.003332138061523,16.003332138061523,16.262666702270508,15.633333206176758,15.724666595458984,130173000.0,1,10,15.980711110432942,16.302000045776367,0.29866790771484375
1740,16.302000045776367,16.302000045776367,16.48666763305664,16.043333053588867,16.08799934387207,103416000.0,2,10,16.009022204081216,16.31599998474121,0.01399993896484375
1741,16.31599998474121,16.31599998474121,16.618667602539062,16.10533332824707,16.351999282836914,94249500.0,3,10,16.02946662902832,16.525999069213867,0.20999908447265625
1742,16.525999069213867,16.525999069213867,16.738666534423828,16.45400047302246,16.476667404174805,127131000.0,4,10,16.03122215270996,16.525999069213867,0.0
1743,16.525999069213867,16.525999069213867,16.738666534423828,16.45400047302246,16.476667404174805,127131000.0,5,10,16.035711034139,16.525999069213867,0.0
1744,16.525999069213867,16.525999069213867,16.738666534423828,16.45400047302246,16.476667404174805,127131000.0,6,10,16.041688791910808,17.130666732788086,0.6046676635742188
1745,17.130666732788086,17.130666732788086,17.23666763305664,16.475332260131836,16.52666664123535,153075000.0,0,10,16.067822138468426,17.19266700744629,0.062000274658203125
1746,17.19266700744629,17.19266700744629,17.333332061767578,16.941333770751953,17.18000030517578,96492000.0,1,10,16.096022160847983,17.316667556762695,0.12400054931640625
1747,17.316667556762695,17.316667556762695,17.47333335876465,17.128000259399414,17.159332275390625,100261500.0,2,10,16.133666674296062,17.46466636657715,0.14799880981445312
1748,17.46466636657715,17.46466636657715,17.652000427246094,17.344667434692383,17.5,71539500.0,3,10,16.171844482421875,17.1299991607666,-0.3346672058105469
1749,17.1299991607666,17.1299991607666,17.520000457763672,17.00666618347168,17.3799991607666,86247000.0,4,10,16.20175552368164,17.1299991607666,0.0
1750,17.1299991607666,17.1299991607666,17.520000457763672,17.00666618347168,17.3799991607666,86247000.0,5,10,16.224755477905273,17.1299991607666,0.0
1751,17.1299991607666,17.1299991607666,17.520000457763672,17.00666618347168,17.3799991607666,86247000.0,6,10,16.261044375101726,16.899999618530273,-0.22999954223632812
1752,16.899999618530273,16.899999618530273,17.299999237060547,16.678667068481445,17.222000122070312,75304500.0,0,10,16.289666620890298,17.038667678833008,0.13866806030273438
1753,17.038667678833008,17.038667678833008,17.222000122070312,16.72333335876465,16.954666137695312,69012000.0,1,10,16.322911135355632,16.978666305541992,-0.060001373291015625
1754,16.978666305541992,16.978666305541992,17.076000213623047,16.75666618347168,16.96666717529297,78916500.0,2,10,16.35279998779297,19.978666305541992,3.0
1755,19.978666305541992,19.978666305541992,20.32866668701172,19.280000686645508,19.891332626342773,445813500.0,3,10,16.522733306884767,21.875333786010742,1.89666748046875
1756,21.875333786010742,21.875333786010742,22.0,19.74066734313965,19.847999572753906,450091500.0,4,10,16.74368886947632,21.875333786010742,0.0
1757,21.875333786010742,21.875333786010742,22.0,19.74066734313965,19.847999572753906,450091500.0,5,10,16.933844407399494,21.875333786010742,0.0
1758,21.875333786010742,21.875333786010742,22.0,19.74066734313965,19.847999572753906,450091500.0,6,10,17.124955526987712,21.847333908081055,-0.0279998779296875
1759,21.847333908081055,21.847333908081055,22.722667694091797,21.50666618347168,21.836000442504883,283054500.0,0,10,17.315133317311606,21.08133316040039,-0.7660007476806641
1760,21.08133316040039,21.08133316040039,21.6200008392334,20.983333587646484,21.332666397094727,190264500.0,1,10,17.479777749379476,21.000667572021484,-0.08066558837890625
1761,21.000667572021484,21.000667572021484,21.252666473388672,20.6646671295166,20.866666793823242,144627000.0,2,10,17.644533316294353,20.994667053222656,-0.006000518798828125
1762,20.994667053222656,20.994667053222656,21.266666412353516,20.866666793823242,20.873332977294922,76005000.0,3,10,17.80059995651245,20.887332916259766,-0.10733413696289062
1763,20.887332916259766,20.887332916259766,21.09866714477539,20.65333366394043,21.08799934387207,95758500.0,4,11,17.956555461883546,20.887332916259766,0.0
1764,20.887332916259766,20.887332916259766,21.09866714477539,20.65333366394043,21.08799934387207,95758500.0,5,11,18.134955469767252,20.887332916259766,0.0
1765,20.887332916259766,20.887332916259766,21.09866714477539,20.65333366394043,21.08799934387207,95758500.0,6,11,18.31691099802653,21.1646671295166,0.27733421325683594
1766,21.1646671295166,21.1646671295166,21.46266746520996,20.617332458496094,20.98666763305664,131805000.0,0,11,18.508111000061035,21.148000717163086,-0.016666412353515625
1767,21.148000717163086,21.148000717163086,21.567333221435547,21.07466697692871,21.308000564575195,104151000.0,1,11,18.69875545501709,21.77199935913086,0.6239986419677734
1768,21.77199935913086,21.77199935913086,21.781333923339844,20.96666717529297,21.200000762939453,119113500.0,2,11,18.89622211456299,22.369333267211914,0.5973339080810547
1769,22.369333267211914,22.369333267211914,22.766666412353516,21.868000030517578,21.94266700744629,217009500.0,3,11,19.108422152201335,22.47599983215332,0.10666656494140625
1770,22.47599983215332,22.47599983215332,22.497333526611328,22.166667938232422,22.299999237060547,91038000.0,4,11,19.314222145080567,22.47599983215332,0.0
1771,22.47599983215332,22.47599983215332,22.497333526611328,22.166667938232422,22.299999237060547,91038000.0,5,11,19.519555473327635,22.47599983215332,0.0
1772,22.47599983215332,22.47599983215332,22.497333526611328,22.166667938232422,22.299999237060547,91038000.0,6,11,19.717888832092285,23.006000518798828,0.5300006866455078
1773,23.006000518798828,23.006000518798828,23.279333114624023,22.799999237060547,22.93000030517578,149800500.0,0,11,19.933888880411782,23.32866668701172,0.3226661682128906
1774,23.32866668701172,23.32866668701172,23.357999801635742,22.93600082397461,23.126667022705078,110391000.0,1,11,20.160644467671712,23.073999404907227,-0.2546672821044922
1775,23.073999404907227,23.073999404907227,23.755332946777344,23.011999130249023,23.666667938232422,126301500.0,2,11,20.35875555674235,23.290000915527344,0.2160015106201172
1776,23.290000915527344,23.290000915527344,23.589332580566406,22.860666275024414,23.073999404907227,96973500.0,3,11,20.562000020345053,23.47800064086914,0.18799972534179688
1777,23.47800064086914,23.47800064086914,23.520000457763672,23.224000930786133,23.375999450683594,72135000.0,4,11,20.767377789815267,23.47800064086914,0.0
1778,23.47800064086914,23.47800064086914,23.520000457763672,23.224000930786133,23.375999450683594,72135000.0,5,11,20.967822265625,23.47800064086914,0.0
1779,23.47800064086914,23.47800064086914,23.520000457763672,23.224000930786133,23.375999450683594,72135000.0,6,11,21.17942231496175,23.332666397094727,-0.14533424377441406
1780,23.332666397094727,23.332666397094727,23.543333053588867,23.073333740234375,23.527999877929688,66006000.0,0,11,21.386177889506023,23.968000411987305,0.6353340148925781
1781,23.968000411987305,23.968000411987305,23.999332427978516,23.18666648864746,23.450000762939453,115872000.0,1,11,21.61411126454671,23.481332778930664,-0.4866676330566406
